family_id,region,city,address,family_members_count,children_count,average_income,has_social_support,housing_type,family_category,registration_date,last_update_date,contact_phone,email,has_disabled_member,has_elderly_member,children_under_7,children_7_18,working_members,education_level,health_status
FAM-63010,Шымкент,New Shawn,sdv-id-JHqDEP,3,3,135664.82,False,частный дом,многодетная,2022-03-16,2025-03-18,8 (086) 740-19-20,lhernandez@example.com,False,True,0,0,1,начальное,хорошее
FAM-26312,Усть-Каменогорск,North Vanessaburgh,sdv-id-JTKiGz,2,0,107603.98,True,частный дом,малоимущая,2022-04-09,2025-06-17,+73005272781,brittany57@example.com,True,False,0,0,0,высшее,удовлетворительное
FAM-84990,Тараз,Lisaview,sdv-id-EdvpHz,3,1,145743.84,False,квартира,инвалиды,2022-10-22,2025-06-17,8 (062) 057-48-68,eyoung@example.org,True,False,0,0,1,среднее,плохое
FAM-51777,Алматы,Wrighthaven,sdv-id-UPGvnM,2,1,52293.85,True,арендуемое жильё,малоимущая,2023-05-02,2025-06-17,+7 (072) 758-0322,harrisontracy@example.net,False,True,0,0,1,среднее специальное,отличное
FAM-51777,Тараз,East Valerie,sdv-id-TUqPzl,2,1,210354.1,True,арендуемое жильё,малоимущая,2025-03-05,2025-06-17,+7 (036) 951-8736,christopherwilliams@example.org,True,True,1,0,0,высшее,удовлетворительное
FAM-36644,Караганда,East Victorland,sdv-id-ZNvJUi,2,0,356269.23,False,частный дом,малоимущая,2021-03-24,2024-10-16,80704169634,timothywarren@example.net,True,True,0,-1,0,среднее специальное,плохое
FAM-62346,Алматы,Robertfort,sdv-id-YIpEIa,7,4,152917.8,False,арендуемое жильё,многодетная,2024-11-09,2025-05-20,8 291 856 6227,michelleclark@example.com,False,True,0,0,0,начальное,хорошее
FAM-72544,Тараз,West Molly,sdv-id-Dydnay,2,0,78159.14,True,арендуемое жильё,малоимущая,2025-03-21,2025-06-17,85393539772,chambersmary@example.org,True,False,2,0,0,среднее специальное,плохое
FAM-90275,Павлодар,Scotttown,sdv-id-ZkuUJw,2,0,86307.35,True,частный дом,инвалиды,2025-05-03,2025-06-17,83274267741,parkerguy@example.com,True,True,0,0,0,высшее,удовлетворительное
FAM-14342,Нур-Султан,New Michael,sdv-id-rnDuHN,8,0,73516.38,False,квартира,обычная,2024-01-11,2025-05-14,+70704102514,smartinez@example.org,False,True,0,0,2,высшее,отличное
FAM-81675,Караганда,West Matthewfort,sdv-id-LWNcmt,1,0,160946.41,False,арендуемое жильё,инвалиды,2020-07-13,2024-08-04,+7 (274) 345-5659,andersonkristen@example.org,True,False,0,-2,0,высшее,удовлетворительное
FAM-70196,Тараз,Kristaview,sdv-id-aceWId,8,1,212909.13,False,квартира,инвалиды,2023-07-18,2025-06-17,8 597 891 2192,kristinsilva@example.com,True,False,1,0,0,среднее специальное,удовлетворительное
FAM-14562,Усть-Каменогорск,Randolphfurt,sdv-id-YRiNmL,7,3,497513.74,False,частный дом,многодетная,2023-05-06,2025-06-17,8 260 972 84 41,robinsonamanda@example.com,False,False,0,1,1,высшее,хорошее
FAM-62346,Павлодар,South Jeanettemouth,sdv-id-PUDXZF,5,3,296571.95,True,квартира,многодетная,2024-07-27,2025-06-17,80472815180,smithjacqueline@example.com,False,True,0,0,2,среднее,хорошее
FAM-56387,Павлодар,East Gregoryhaven,sdv-id-cpItbx,5,4,285385.39,False,квартира,многодетная,2024-03-17,2025-05-08,8 779 700 64 55,mcdonaldleslie@example.net,True,False,0,0,1,высшее,удовлетворительное
FAM-68573,Алматы,Port Sheila,sdv-id-LDWSuj,3,0,183763.59,False,общежитие,малоимущая,2025-06-08,2025-06-17,8 941 795 4245,george78@example.org,True,True,0,-1,2,среднее специальное,удовлетворительное
FAM-10477,Актобе,Johnchester,sdv-id-bQmzII,8,0,483302.46,False,квартира,малоимущая,2023-04-19,2025-01-19,80311112168,markgeorge@example.net,True,False,0,0,2,высшее,удовлетворительное
FAM-69699,Актобе,North Alexander,sdv-id-DUlqFl,1,0,328864.49,False,арендуемое жильё,малоимущая,2025-06-11,2025-06-13,+7 (444) 850-58-82,earl59@example.org,False,True,0,0,0,среднее специальное,плохое
FAM-58857,Шымкент,West Rachelberg,sdv-id-kXUQbe,5,4,119227.67,True,частный дом,многодетная,2025-03-25,2025-04-10,8 (706) 057-12-90,umays@example.net,True,True,1,1,1,высшее,плохое
FAM-37879,Актобе,Goldenstad,sdv-id-paatcz,3,2,220701.47,True,общежитие,пенсионеры,2023-05-16,2025-06-17,+7 (363) 808-2246,lisa02@example.org,True,True,1,1,0,среднее,удовлетворительное
FAM-88313,Караганда,Bairdstad,sdv-id-NqMOCF,7,5,219632.66,True,частный дом,малоимущая,2022-09-03,2023-06-27,+7 273 634 59 18,emoore@example.com,True,True,0,2,0,среднее,плохое
FAM-70196,Караганда,East Alexandraside,sdv-id-vHkoNw,2,0,155721.22,False,частный дом,обычная,2024-12-28,2025-06-17,8 031 574 1464,clopez@example.com,True,False,0,0,1,высшее,удовлетворительное
FAM-14342,Караганда,Michellebury,sdv-id-SaZysy,1,0,273390.13,True,арендуемое жильё,малоимущая,2022-01-23,2025-06-17,+7 474 357 40 68,ksalas@example.net,True,True,0,0,0,высшее,плохое
FAM-11148,Павлодар,Brooksfurt,sdv-id-PlUqJP,5,3,497513.74,False,общежитие,пенсионеры,2025-05-02,2025-06-17,+7 (542) 373-5489,mitchelleric@example.net,False,True,1,1,0,среднее специальное,хорошее
FAM-65041,Павлодар,North Lauren,sdv-id-yftYPS,2,2,152674.62,False,частный дом,многодетная,2023-07-14,2025-05-18,8 773 616 1751,lrussell@example.org,False,False,0,0,1,начальное,плохое
FAM-61002,Павлодар,West Jason,sdv-id-cGOsjR,6,1,390325.77,False,арендуемое жильё,малоимущая,2020-10-17,2024-11-12,+7 (704) 058-7839,tracey69@example.com,True,False,1,0,3,среднее специальное,удовлетворительное
FAM-87201,Усть-Каменогорск,Barbaraport,sdv-id-uuWZEd,7,0,203325.1,False,квартира,инвалиды,2023-10-04,2025-01-07,8 743 603 63 10,karenhicks@example.com,True,False,0,-2,0,высшее,отличное
FAM-14912,Павлодар,Cruzfurt,sdv-id-UbibEj,6,1,178554.37,True,частный дом,малоимущая,2025-04-20,2025-06-12,+7 (600) 921-5064,nichole35@example.org,True,True,0,0,1,высшее,удовлетворительное
FAM-38880,Актобе,Port Rachel,sdv-id-vBtSXL,2,1,462329.91,False,общежитие,обычная,2022-08-14,2025-03-11,8 (432) 314-2754,gibsonstephanie@example.com,False,False,1,1,0,высшее,отличное
FAM-11364,Тараз,Tracimouth,sdv-id-sxBysC,2,0,52293.85,False,квартира,инвалиды,2023-06-06,2025-06-17,8 447 011 69 80,lindseymontgomery@example.com,True,True,1,2,0,высшее,хорошее
FAM-67360,Шымкент,Joneschester,sdv-id-bTJbQU,2,0,175409.58,False,арендуемое жильё,малоимущая,2023-06-18,2025-06-17,+7 (605) 630-91-47,dcervantes@example.net,True,False,0,0,0,начальное,плохое
FAM-61477,Алматы,Johnborough,sdv-id-XsvUJg,3,3,341565.17,False,частный дом,малоимущая,2024-03-26,2025-06-17,+7 (768) 771-78-08,nwest@example.net,True,False,1,1,0,высшее,удовлетворительное
FAM-17304,Шымкент,Port Robertberg,sdv-id-dGhSNW,5,0,248502.25,True,квартира,инвалиды,2022-03-13,2025-06-17,+76786613156,laura05@example.org,True,True,0,0,0,начальное,плохое
FAM-98842,Актобе,East Rachelbury,sdv-id-JqaTDW,6,0,271567.32,True,общежитие,пенсионеры,2022-12-11,2025-06-17,8 (684) 014-6603,ujackson@example.net,False,True,0,-1,4,высшее,удовлетворительное
FAM-58857,Усть-Каменогорск,Port Charles,sdv-id-TJkECd,4,3,317001.81,False,частный дом,многодетная,2021-11-03,2025-03-26,8 015 377 2640,snyderashley@example.net,False,False,1,1,0,среднее специальное,плохое
FAM-61240,Тараз,Villanuevamouth,sdv-id-rWYQht,6,5,95288.66,True,частный дом,малоимущая,2023-04-02,2025-06-17,8 443 613 90 81,andreadillon@example.org,True,False,1,1,0,высшее,удовлетворительное
FAM-51777,Павлодар,Mcmillanfurt,sdv-id-bgLwPJ,7,5,174780.89,True,частный дом,многодетная,2025-06-11,2025-06-17,84633471809,janicemaxwell@example.org,True,True,0,0,0,среднее специальное,удовлетворительное
FAM-83494,Актобе,North Justinstad,sdv-id-sINgpY,6,0,52293.85,False,частный дом,обычная,2023-11-01,2025-06-17,8 333 070 0631,wjones@example.com,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-24489,Актобе,South Linda,sdv-id-KfpijL,7,5,359290.64,False,общежитие,малоимущая,2021-12-07,2024-12-08,82147347011,andrerobinson@example.com,False,False,1,0,1,среднее специальное,плохое
FAM-61002,Алматы,Jeffreyberg,sdv-id-aVxwTD,2,2,193064.28,False,частный дом,многодетная,2022-06-10,2025-01-31,85393539772,bakerjennifer@example.com,False,False,1,1,0,среднее,удовлетворительное
FAM-36717,Павлодар,Lake Brendastad,sdv-id-lKVvSz,3,1,120536.7,True,арендуемое жильё,малоимущая,2023-11-23,2025-05-16,8 (238) 059-7732,sampsonkatherine@example.net,True,False,0,0,0,среднее,удовлетворительное
FAM-24595,Алматы,Christopherhaven,sdv-id-gWUCjO,5,4,93211.03,True,частный дом,многодетная,2023-06-11,2025-06-04,8 894 554 5281,jeffrey78@example.org,True,True,0,0,0,начальное,плохое
FAM-45641,Нур-Султан,Lake Moniquefort,sdv-id-YDEXCx,2,1,338776.75,False,арендуемое жильё,малоимущая,2022-06-19,2025-06-17,8 621 106 92 71,guzmanterri@example.org,False,False,0,2,0,среднее специальное,отличное
FAM-11148,Актобе,East Charlesland,sdv-id-LjVTrw,1,1,435489.58,False,общежитие,многодетная,2022-04-14,2025-06-17,+7 (312) 701-3154,pjackson@example.com,False,True,0,0,0,среднее специальное,хорошее
FAM-78669,Павлодар,Myerschester,sdv-id-jHqAZS,2,0,186460.76,True,частный дом,малоимущая,2022-03-15,2025-06-17,8 941 795 4245,larry97@example.com,True,False,0,2,0,начальное,удовлетворительное
FAM-72962,Нур-Султан,Angelaborough,sdv-id-pQiies,6,3,348244.81,False,арендуемое жильё,пенсионеры,2022-01-22,2023-07-01,8 963 199 75 07,smithryan@example.com,False,True,0,1,3,среднее специальное,удовлетворительное
FAM-50067,Алматы,West Haroldton,sdv-id-RXvhlu,3,3,312995.17,False,частный дом,пенсионеры,2022-06-17,2024-12-17,8 (432) 314-2754,nicolerice@example.com,False,True,0,0,0,среднее специальное,плохое
FAM-61002,Актобе,Willisport,sdv-id-KNcyjz,2,2,160970.41,True,частный дом,многодетная,2025-01-17,2025-05-30,8 (667) 378-35-29,mollybutler@example.com,False,True,0,1,0,среднее,хорошее
FAM-53709,Тараз,New Michelle,sdv-id-KjlpEf,8,0,178534.55,False,общежитие,инвалиды,2021-06-24,2025-06-17,8 (951) 530-7407,hardycatherine@example.org,True,True,0,0,1,среднее специальное,плохое
FAM-14562,Актобе,Port Stacey,sdv-id-PnKnqw,5,3,190793.08,False,частный дом,обычная,2025-06-11,2025-06-18,8 (109) 312-0643,johnsonchristopher@example.com,True,False,0,1,0,высшее,удовлетворительное
FAM-97180,Алматы,Allisonside,sdv-id-HPuuVT,3,1,78526.43,False,общежитие,инвалиды,2022-12-17,2025-06-17,8 253 090 4765,burgesskelly@example.org,True,False,0,-1,1,высшее,плохое
FAM-90275,Актобе,Port Angel,sdv-id-rsALxR,5,0,468889.31,False,квартира,малоимущая,2025-06-11,2025-06-17,+7 102 670 21 10,gmack@example.com,False,False,0,-1,0,среднее специальное,отличное
FAM-81914,Караганда,Collinschester,sdv-id-WZYZnW,6,2,277872.31,False,квартира,пенсионеры,2023-12-19,2025-06-17,8 (086) 740-19-20,teresa09@example.net,True,True,0,2,2,среднее,плохое
FAM-99948,Нур-Султан,Andradeview,sdv-id-QiuxuD,7,0,250084.17,True,общежитие,обычная,2022-09-14,2025-06-17,8 (957) 310-3283,sotocynthia@example.org,True,False,0,0,1,среднее,плохое
FAM-64544,Павлодар,South Gregoryburgh,sdv-id-CxeAWJ,7,4,379539.17,False,арендуемое жильё,малоимущая,2024-02-14,2025-06-17,+77694031741,qsmith@example.com,False,False,1,0,2,высшее,удовлетворительное
FAM-14912,Усть-Каменогорск,East Michael,sdv-id-QjWpJY,3,3,284052.37,True,квартира,обычная,2022-05-12,2025-06-17,+71900201164,krystalrodriguez@example.com,True,True,0,0,0,начальное,удовлетворительное
FAM-56759,Тараз,West Tiffanyview,sdv-id-XiuDHG,2,1,214153.21,True,общежитие,пенсионеры,2023-04-24,2024-08-18,8 915 722 80 47,shanebarnes@example.org,True,True,1,3,0,среднее специальное,плохое
FAM-10477,Усть-Каменогорск,Sanchezhaven,sdv-id-oaaXVp,2,0,200809.83,False,частный дом,инвалиды,2020-07-13,2025-06-17,8 074 750 7136,ywright@example.com,True,True,0,0,2,среднее специальное,плохое
FAM-40661,Актобе,Phillipview,sdv-id-eFMTVm,5,5,381388.42,True,квартира,малоимущая,2021-09-25,2025-06-17,+7 937 043 7518,gilesrenee@example.com,True,False,0,0,0,среднее специальное,плохое
FAM-68942,Караганда,East Jocelyntown,sdv-id-FTVrKd,5,1,289027.59,False,общежитие,обычная,2023-03-19,2025-05-28,+7 731 067 0057,smack@example.org,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-36520,Караганда,South Barbara,sdv-id-zwdFaP,6,4,242856.86,False,частный дом,многодетная,2023-11-18,2025-06-17,+7 (680) 204-67-33,lisa59@example.com,True,False,1,1,1,начальное,плохое
FAM-81498,Караганда,Lorishire,sdv-id-iXVeYD,6,5,404927.98,True,частный дом,малоимущая,2022-12-19,2025-06-17,8 941 795 4245,fjones@example.net,True,True,2,0,0,высшее,плохое
FAM-83494,Актобе,West Paulchester,sdv-id-gNSuhM,4,0,122105.02,True,общежитие,пенсионеры,2021-09-06,2025-05-17,+7 (542) 373-5489,joshuapreston@example.net,True,True,0,0,0,высшее,плохое
FAM-36158,Актобе,West Justin,sdv-id-wDLOLJ,8,5,497513.74,False,квартира,обычная,2021-07-03,2025-06-17,8 (342) 623-67-06,williamsedward@example.org,False,False,2,0,0,высшее,хорошее
